Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,clasificacion_sku,Margen_Bruto,Brecha_Entrega
TRX-13709,PROD-2999,2025-06-09,8.0,394.61,38.16,20,,Bucaramanga,Físico,Laptops,695.0,259.15,137.0,27.5,BOD-EXT-99,2024-06-13,Catalogo oficial,1045.5200000000004,-7.5
TRX-13710,PROD-2340,2024-09-26,3.0,1506.92,96.32,10,En Camino,Ventas_Web,App,Smartphones,1177.0,815.0,263.0,10.0,Norte,2025-03-08,Catalogo oficial,1979.44,0.0
TRX-13711,PROD-3383,2025-10-20,9.0,1623.19,14.63,8,Devuelto,Cali,Físico,Laptops,1055.0,204.89,186.0,5.0,BOD-EXT-99,2025-07-09,Catalogo oficial,12750.070000000002,3.0
TRX-13712,PROD-1010,2025-02-12,1.0,231.22,21.44,7,Perdido,Medellín,WhatsApp,Smartphones,1317.0,0.05,201.0,27.5,Sur,2024-12-02,Catalogo oficial,209.73,-20.5
TRX-13713,PROD-1381,2025-07-01,3.0,91.58,73.79,1,En Camino,Ventas_Web,Online,Laptops,1535.0,232.64,281.0,0.0,BOD-EXT-99,2024-11-02,Catalogo oficial,-496.9699999999999,1.0
TRX-13714,PROD-3993,2025-08-23,12.0,674.82,52.62,23,Perdido,Bogotá,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-13715,PROD-2877,2025-09-03,3.0,1255.72,77.69,10,Perdido,Medellín,WhatsApp,Tablets,1416.0,432.15,207.0,3.0,Norte,2024-03-08,Catalogo oficial,2393.02,7.0
TRX-13716,PROD-3600,2025-04-30,7.0,1588.9,87.04,19,,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13717,PROD-3720,2025-08-15,11.0,1096.66,28.85,5,Entregado,Barranquilla,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13718,PROD-3856,2025-03-01,11.0,1165.69,69.87,24,Devuelto,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13719,PROD-2467,2024-12-07,5.0,1601.72,62.72,22,Entregado,Barranquilla,WhatsApp,Laptops,1631.0,1367.8,257.0,3.0,Sur,2024-05-14,Catalogo oficial,1106.88,19.0
TRX-13720,PROD-1259,2024-12-30,4.0,1062.4,52.475,8,Entregado,Medellín,Online,Smartphones,254.0,195.36,188.0,0.0,BOD-EXT-99,2025-10-18,Catalogo oficial,3415.6850000000004,8.0
TRX-13721,PROD-3189,2025-03-21,2.0,1226.2,86.85,21,Retrasado,Bucaramanga,Físico,Smartphones,1490.0,652.66,179.0,5.0,BOD-EXT-99,2025-02-06,Catalogo oficial,1060.2300000000002,16.0
TRX-13722,PROD-2629,2025-01-27,7.0,1037.27,45.86,26,Entregado,Bogotá,WhatsApp,Laptops,893.0,787.99,137.0,27.5,Occidente,2025-02-23,Catalogo oficial,1699.0999999999995,-1.5
TRX-13723,PROD-1892,2024-10-24,3.0,1762.11,9.93,9,Devuelto,Barranquilla,WhatsApp,Laptops,0.0,354.05,124.0,3.0,Occidente,2024-06-07,Catalogo oficial,4214.25,6.0
TRX-13724,PROD-2759,2025-06-14,7.0,478.68,59.55,29,En Camino,Bogotá,Online,Smartphones,1611.0,155.37,159.0,5.0,Norte,2024-10-08,Catalogo oficial,2203.62,24.0
TRX-13725,PROD-1867,2025-08-22,10.0,535.35,96.09,13,,Medellín,App,Laptops,1017.0,272.99,187.0,3.0,Occidente,2025-03-10,Catalogo oficial,2527.5099999999998,10.0
TRX-13726,PROD-3026,2024-10-05,12.0,264.64,6.39,14,Entregado,Bogotá,Físico,Smartphones,1374.0,1454.07,260.0,5.0,Zona_Franca,2025-04-14,Catalogo oficial,-14279.55,9.0
TRX-13727,PROD-2099,2025-12-06,7.0,1640.74,27.82,27,Devuelto,Bogotá,Físico,Smartphones,830.0,655.22,221.0,5.0,Occidente,2024-04-01,Catalogo oficial,6870.820000000001,22.0
TRX-13728,PROD-2322,2025-10-07,11.0,829.44,35.03,6,Entregado,Barranquilla,Online,Monitores,112.0,1278.94,151.0,5.0,BOD-EXT-99,2024-04-18,Catalogo oficial,-4979.530000000001,1.0
TRX-13729,PROD-2161,2025-11-24,2.0,702.31,77.75,11,,Medellín,Físico,Monitores,1239.0,1424.28,271.0,0.0,Norte,2025-01-02,Catalogo oficial,-1521.69,11.0
TRX-13730,PROD-2383,2026-01-16,7.0,1962.88,35.71,9,Perdido,Medellín,Físico,Accesorios,923.0,1384.78,132.0,0.0,Occidente,2025-03-18,Catalogo oficial,4010.9900000000016,9.0
TRX-13731,PROD-3241,2025-09-09,6.0,1854.34,27.71,13,,Ventas_Web,Físico,Smartphones,943.0,1176.39,177.0,0.0,Occidente,2025-10-27,Catalogo oficial,4039.989999999999,13.0
TRX-13732,PROD-3367,2025-08-27,10.0,1944.26,51.93,4,Entregado,Medellín,Físico,Monitores,774.0,826.75,246.0,10.0,Norte,2025-11-05,Catalogo oficial,11123.169999999998,-6.0
TRX-13733,PROD-1534,2025-11-10,4.0,293.18,66.61,2,Retrasado,Bucaramanga,Online,Smartphones,113.0,415.85,293.0,0.0,BOD-EXT-99,2025-07-22,Catalogo oficial,-557.29,2.0
TRX-13734,PROD-3318,2025-10-27,11.0,1783.59,9.41,24,Perdido,Medellín,Físico,Smartphones,874.0,939.02,222.0,27.5,Sur,2024-12-01,Catalogo oficial,9280.859999999999,-3.5
TRX-13735,PROD-2987,2025-10-23,5.0,664.13,21.21,21,Devuelto,Bogotá,App,Accesorios,1314.0,978.65,260.0,3.0,Sur,2025-12-21,Catalogo oficial,-1593.81,18.0
TRX-13736,PROD-2407,2025-04-12,12.0,35.19,43.76,2,,Ventas_Web,Online,Monitores,1439.0,1259.54,122.0,5.0,Norte,2025-09-21,Catalogo oficial,-14735.96,-3.0
TRX-13737,PROD-3795,2025-12-16,8.0,788.68,38.78,22,Entregado,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13738,PROD-1198,2024-10-10,5.0,1023.3,37.98,13,Perdido,Medellín,WhatsApp,Monitores,1158.0,369.65,105.0,10.0,Norte,2024-11-20,Catalogo oficial,3230.27,3.0
TRX-13739,PROD-1188,2025-10-24,3.0,225.36,15.31,19,Perdido,Ventas_Web,Online,Smartphones,1134.0,1249.59,217.0,27.5,Zona_Franca,2024-08-30,Catalogo oficial,-3087.9999999999995,-8.5
TRX-13740,PROD-1407,2024-12-24,2.0,1079.98,39.28,1,En Camino,Cali,App,Sin especificar,1953.0,743.87,122.0,3.0,BOD-EXT-99,2025-03-03,Catalogo oficial,632.94,-2.0
TRX-13741,PROD-3564,2025-06-29,6.0,1640.73,80.81,28,Perdido,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13742,PROD-2882,2025-09-15,6.0,761.53,44.32,6,,Bucaramanga,Físico,Laptops,1127.0,1101.72,156.0,5.0,Norte,2025-09-21,Catalogo oficial,-2085.459999999999,1.0
TRX-13743,PROD-1066,2025-10-23,7.0,711.76,60.69,27,Devuelto,Bucaramanga,WhatsApp,Accesorios,1057.0,1368.3,296.0,3.0,Norte,2026-01-22,Catalogo oficial,-4656.470000000001,24.0
TRX-13744,PROD-1508,2025-08-04,8.0,684.23,53.06,8,Entregado,Medellín,WhatsApp,Sin especificar,769.0,1108.86,240.0,10.0,Occidente,2025-03-06,Catalogo oficial,-3450.0999999999985,-2.0
TRX-13745,PROD-1647,2024-11-21,4.0,1846.96,20.54,17,,Barranquilla,Online,Laptops,1674.0,687.79,183.0,27.5,Norte,2025-02-01,Catalogo oficial,4616.14,-10.5
TRX-13746,PROD-2807,2026-01-12,12.0,107.03,11.62,3,Perdido,Medellín,Online,Monitores,789.0,873.99,173.0,10.0,Sur,2024-05-12,Catalogo oficial,-9215.140000000001,-7.0
TRX-13747,PROD-2869,2025-04-24,8.0,895.7,88.6,6,Devuelto,Medellín,Online,Tablets,1107.0,1260.71,184.0,5.0,Sur,2025-05-28,Catalogo oficial,-3008.6800000000003,1.0
TRX-13748,PROD-1002,2024-12-31,12.0,536.55,36.48,26,En Camino,Bogotá,WhatsApp,Monitores,1209.0,611.62,214.0,5.0,Sur,2024-06-21,Catalogo oficial,-937.3200000000006,21.0
TRX-13749,PROD-2752,2024-09-23,1.0,1788.68,38.28,29,Entregado,Bogotá,Online,Tablets,53.0,1270.35,292.0,27.5,BOD-EXT-99,2024-09-02,Catalogo oficial,480.0500000000002,1.5
TRX-13750,PROD-1828,2024-11-04,6.0,201.14,88.38,19,Retrasado,Cali,Online,Smartphones,1637.0,957.24,295.0,5.0,Norte,2025-05-15,Catalogo oficial,-4624.9800000000005,14.0
TRX-13751,PROD-3820,2025-07-30,6.0,828.77,72.24,7,Perdido,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13752,PROD-1540,2025-03-09,3.0,819.56,76.84,15,Perdido,Cali,Online,Smartphones,1741.0,1108.82,202.0,5.0,Sur,2025-04-22,Catalogo oficial,-944.6200000000003,10.0
TRX-13753,PROD-3662,2025-04-02,9.0,1777.9,69.79,6,En Camino,Cali,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-13754,PROD-2236,2024-10-26,12.0,438.83,15.05,25,Devuelto,Bucaramanga,WhatsApp,Laptops,860.0,1120.0,193.0,0.0,Zona_Franca,2024-05-16,Catalogo oficial,-8189.089999999999,25.0
TRX-13755,PROD-1651,2024-10-26,12.0,1293.34,96.01,29,En Camino,Bucaramanga,Online,Sin especificar,652.0,919.22,173.0,5.0,Zona_Franca,2025-10-08,Catalogo oficial,4393.4299999999985,24.0
TRX-13756,PROD-2122,2025-03-17,5.0,277.47,51.605000000000004,22,Devuelto,Barranquilla,App,Smartphones,346.0,1435.4,128.0,27.5,Zona_Franca,2024-04-16,Catalogo oficial,-5841.254999999999,-5.5
TRX-13757,PROD-1382,2025-11-13,1.0,1908.41,91.37,23,Entregado,Medellín,WhatsApp,Accesorios,16.0,1469.77,145.0,5.0,BOD-EXT-99,2024-08-20,Catalogo oficial,347.2700000000002,18.0
TRX-13758,PROD-3681,2025-04-06,7.0,1190.1,27.44,18,Perdido,Ventas_Web,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13759,PROD-2476,2026-01-21,10.0,1256.25,81.38,10,Retrasado,Bucaramanga,Online,Smartphones,346.0,108.48,167.0,3.0,BOD-EXT-99,2024-07-19,Catalogo oficial,11396.32,7.0
TRX-13760,PROD-2025,2025-02-27,14.0,873.21,43.89,4,En Camino,Cali,Físico,Laptops,940.0,657.51,246.0,10.0,BOD-EXT-99,2024-07-23,Catalogo oficial,2975.9100000000017,-6.0
TRX-13761,PROD-1337,2025-05-25,3.0,691.14,69.96,5,,Ventas_Web,Físico,Smartphones,864.0,1024.96,189.0,5.0,Norte,2024-07-19,Catalogo oficial,-1071.42,0.0
TRX-13762,PROD-2523,2026-02-04,10.0,433.23,20.73,18,Retrasado,Bucaramanga,Online,Monitores,614.0,1310.82,219.0,27.5,BOD-EXT-99,2024-04-02,Catalogo oficial,-8796.629999999997,-9.5
TRX-13763,PROD-3721,2025-09-23,10.0,1211.94,56.16,27,Retrasado,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13764,PROD-3657,2025-08-28,11.0,1909.58,17.03,10,Perdido,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13765,PROD-1677,2025-09-03,4.0,725.98,55.94,10,Perdido,Bucaramanga,Físico,Sin especificar,1606.0,1157.35,297.0,10.0,Norte,2025-06-29,Catalogo oficial,-1781.4199999999992,0.0
TRX-13766,PROD-1212,2025-08-23,6.0,1767.48,28.14,10,,Medellín,Online,Monitores,964.0,1257.75,237.0,27.5,BOD-EXT-99,2025-04-16,Catalogo oficial,3030.2400000000007,-17.5
TRX-13767,PROD-2623,2024-12-02,8.0,306.06,47.98,7,Retrasado,Medellín,Físico,Accesorios,86.0,1336.77,279.0,5.0,Norte,2024-06-27,Catalogo oficial,-8293.66,2.0
TRX-13768,PROD-3562,2025-08-15,13.0,1872.89,53.06,20,Entregado,Barranquilla,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-13769,PROD-2251,2025-01-14,4.0,707.47,68.46,14,,Bucaramanga,Físico,Laptops,17.0,1368.85,187.0,5.0,Sur,2025-07-22,Catalogo oficial,-2713.9799999999996,9.0
TRX-13770,PROD-3973,2025-07-04,12.0,765.66,88.32,25,Retrasado,Medellín,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-13771,PROD-3864,2025-11-03,9.0,931.06,20.7,8,Devuelto,Medellín,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-13772,PROD-1959,2025-11-14,8.0,1439.31,89.86,26,,Medellín,App,Smartphones,1908.0,1072.31,179.0,0.0,Norte,2025-12-17,Catalogo oficial,2846.1399999999994,26.0
TRX-13773,PROD-2758,2026-01-03,10.0,1442.11,42.05,9,Devuelto,Medellín,Físico,Smartphones,458.0,1432.3,246.0,27.5,Norte,2024-03-26,Catalogo oficial,56.04999999999927,-18.5
TRX-13774,PROD-3684,2025-02-12,10.0,964.38,85.16,24,Devuelto,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13775,PROD-1373,2024-12-28,6.0,1051.07,53.69,5,Devuelto,Bogotá,Físico,Sin especificar,1864.0,1340.37,191.0,5.0,Norte,2025-09-23,Catalogo oficial,-1789.4899999999989,0.0
TRX-13776,PROD-3882,2025-07-28,7.0,69.72,86.91,25,En Camino,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13777,PROD-1389,2025-10-28,8.0,615.55,67.97,21,Entregado,Barranquilla,Físico,Laptops,1771.0,1039.67,177.0,5.0,BOD-EXT-99,2025-05-23,Catalogo oficial,-3460.9300000000003,16.0
TRX-13778,PROD-1004,2025-08-08,2.0,698.57,53.33,8,En Camino,Bucaramanga,Online,Smartphones,1713.0,77.78,105.0,5.0,Sur,2024-07-04,Catalogo oficial,1188.25,3.0
TRX-13779,PROD-1874,2025-04-22,5.0,1121.87,34.69,20,En Camino,Bogotá,App,Tablets,256.0,1495.58,224.0,3.0,Zona_Franca,2025-02-03,Catalogo oficial,-1903.2399999999998,17.0
TRX-13780,PROD-2953,2025-08-05,13.0,1121.02,53.06,29,Devuelto,Bucaramanga,WhatsApp,Accesorios,552.0,75.37,167.0,10.0,Norte,2025-08-06,Catalogo oficial,13540.39,19.0
TRX-13781,PROD-1319,2025-03-26,7.0,1422.7,97.05,5,Entregado,Ventas_Web,Online,Laptops,1658.0,266.41,205.0,5.0,Norte,2024-05-19,Catalogo oficial,7996.98,0.0
TRX-13782,PROD-1543,2025-04-15,8.0,1436.88,81.09,27,Entregado,Cali,WhatsApp,Tablets,1681.0,725.96,256.0,27.5,Sur,2025-06-18,Catalogo oficial,5606.27,-0.5
TRX-13783,PROD-3431,2025-09-21,5.0,478.07,41.21,20,Retrasado,Cali,Online,Sin especificar,298.0,1005.41,174.0,0.0,Occidente,2025-08-07,Catalogo oficial,-2677.9100000000003,20.0
TRX-13784,PROD-1926,2025-04-26,3.0,1542.67,20.84,18,,Medellín,Online,Monitores,1423.0,140.53,200.0,5.0,BOD-EXT-99,2025-04-05,Catalogo oficial,4185.58,13.0
TRX-13785,PROD-3127,2025-05-26,6.0,49.01,79.06,4,En Camino,Bogotá,WhatsApp,Smartphones,620.0,1240.23,266.0,10.0,Zona_Franca,2025-07-09,Catalogo oficial,-7226.38,-6.0
TRX-13786,PROD-3785,2025-05-19,5.0,1435.16,99.04,11,,Bogotá,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13787,PROD-2822,2025-07-12,8.0,213.1,31.5,21,,Medellín,Online,Accesorios,1291.0,518.07,103.0,27.5,Norte,2024-04-28,Catalogo oficial,-2471.26,-6.5
TRX-13788,PROD-1038,2025-10-18,9.0,1462.0,92.01,22,Entregado,Medellín,WhatsApp,Laptops,885.0,319.31,299.0,0.0,Norte,2025-09-05,Catalogo oficial,10192.2,22.0
TRX-13789,PROD-1033,2024-09-30,9.0,1058.97,16.91,20,Perdido,Bogotá,App,Tablets,1645.0,692.06,123.0,10.0,Zona_Franca,2024-09-20,Catalogo oficial,3285.2800000000007,10.0
TRX-13790,PROD-3849,2026-01-06,12.0,880.14,95.46,11,,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13791,PROD-2407,2024-12-09,12.0,1384.43,75.81,14,En Camino,Cali,Físico,Monitores,1439.0,1259.54,122.0,5.0,Norte,2025-09-21,Catalogo oficial,1422.8700000000008,9.0
TRX-13792,PROD-1493,2025-08-12,6.0,82.38,53.06,26,,Bogotá,WhatsApp,Laptops,932.0,524.06,284.0,10.0,Norte,2025-03-30,Catalogo oficial,-2703.1399999999994,16.0
TRX-13793,PROD-2729,2025-06-26,4.0,454.71,37.93,13,Entregado,Medellín,Online,Laptops,1859.0,121.48,164.0,27.5,Zona_Franca,2025-12-27,Catalogo oficial,1294.9899999999998,-14.5
TRX-13794,PROD-3842,2025-12-11,4.0,1236.72,33.94,28,Perdido,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-13795,PROD-1541,2026-01-29,9.0,1695.96,66.13,4,,Bogotá,Físico,Tablets,132.0,578.99,169.0,27.5,Zona_Franca,2024-12-07,Catalogo oficial,9986.599999999999,-23.5
TRX-13796,PROD-2956,2025-04-12,4.0,768.4,61.38,16,Perdido,Bogotá,WhatsApp,Laptops,443.0,1238.27,215.0,5.0,Sur,2025-08-03,Catalogo oficial,-1940.8600000000001,11.0
TRX-13797,PROD-1290,2025-04-24,8.0,524.94,92.3,6,Perdido,Medellín,WhatsApp,Laptops,90.0,1361.15,232.0,5.0,Zona_Franca,2026-01-14,Catalogo oficial,-6781.98,1.0
TRX-13798,PROD-1937,2024-12-25,9.0,1042.29,77.79,23,Devuelto,Bogotá,Físico,Monitores,139.0,262.71,114.0,10.0,Norte,2025-03-30,Catalogo oficial,6938.43,13.0
TRX-13799,PROD-2569,2026-01-13,5.0,1248.41,56.33,13,Retrasado,Medellín,Online,Laptops,108.0,1301.29,255.0,27.5,Norte,2025-07-24,Catalogo oficial,-320.72999999999956,-14.5
TRX-13800,PROD-1365,2025-12-30,4.0,846.01,93.12,29,,Bogotá,WhatsApp,Smartphones,955.0,1404.93,225.0,5.0,Zona_Franca,2024-10-31,Catalogo oficial,-2328.8,24.0
TRX-13801,PROD-3993,2024-12-06,13.0,1754.65,61.31,23,,Medellín,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-13802,PROD-1419,2026-01-05,6.0,1051.64,85.72,20,Retrasado,Medellín,Online,Laptops,430.0,479.1,207.0,10.0,BOD-EXT-99,2024-05-06,Catalogo oficial,3349.52,10.0
TRX-13803,PROD-1422,2025-02-26,3.0,81.29,84.89,5,Entregado,Medellín,App,Laptops,290.0,123.1,158.0,27.5,Norte,2025-06-09,Catalogo oficial,-210.31999999999994,-22.5
TRX-13804,PROD-2283,2025-02-22,12.0,453.88,53.06,19,Entregado,Bogotá,WhatsApp,Laptops,1859.0,1437.85,181.0,27.5,Sur,2024-11-23,Catalogo oficial,-11860.699999999999,-8.5
TRX-13805,PROD-2505,2025-12-08,5.0,906.79,92.32,21,,Bucaramanga,Físico,Smartphones,1765.0,531.65,156.0,5.0,Norte,2025-04-15,Catalogo oficial,1783.3799999999997,16.0
TRX-13806,PROD-2225,2025-02-11,5.0,1398.47,11.42,10,,Bogotá,Online,Laptops,940.0,1332.49,289.0,3.0,Sur,2026-01-16,Catalogo oficial,318.4800000000005,7.0
TRX-13807,PROD-1561,2024-12-09,14.0,447.31,60.46,5,Retrasado,Barranquilla,Físico,Smartphones,664.0,413.77,214.0,5.0,Zona_Franca,2024-09-29,Catalogo oficial,409.10000000000036,0.0
TRX-13808,PROD-2567,2025-08-10,2.0,1952.75,49.5,14,Perdido,Medellín,Online,Accesorios,1673.0,1060.89,125.0,5.0,Norte,2025-08-18,Catalogo oficial,1734.2199999999998,9.0
TRX-13809,PROD-1545,2025-03-23,10.0,643.93,51.6,4,Entregado,Ventas_Web,App,Sin especificar,1537.0,1067.52,202.0,5.0,Norte,2024-08-22,Catalogo oficial,-4287.500000000002,-1.0
TRX-13810,PROD-3627,2025-12-27,6.0,1069.64,48.69,6,,Bogotá,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-13811,PROD-3773,2025-04-05,9.0,47.74,84.56,5,Devuelto,Bogotá,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13812,PROD-1585,2025-02-27,11.0,1770.93,35.25,24,Devuelto,Medellín,WhatsApp,Smartphones,1987.0,990.71,101.0,10.0,BOD-EXT-99,2025-08-02,Catalogo oficial,8547.169999999998,14.0
TRX-13813,PROD-1280,2025-02-15,7.0,1579.78,48.96,29,Retrasado,Bogotá,Online,Accesorios,356.0,1191.69,113.0,5.0,Occidente,2025-11-15,Catalogo oficial,2667.67,24.0
TRX-13814,PROD-3172,2024-11-15,14.0,398.96,24.06,29,Entregado,Medellín,Físico,Monitores,872.0,62.5,265.0,5.0,Occidente,2024-03-17,Catalogo oficial,4686.379999999999,24.0
TRX-13815,PROD-3307,2025-09-13,8.0,1867.14,28.91,2,Entregado,Medellín,App,Accesorios,1046.0,716.37,270.0,10.0,Zona_Franca,2025-10-27,Catalogo oficial,9177.25,-8.0
TRX-13816,PROD-1034,2025-06-26,2.0,638.52,52.475,6,,Barranquilla,Online,Laptops,541.0,428.52,235.0,10.0,Sur,2026-01-10,Catalogo oficial,367.525,-4.0
TRX-13817,PROD-3499,2025-07-28,11.0,1387.45,67.74,2,,Ventas_Web,App,Accesorios,1698.0,81.87,164.0,10.0,Norte,2026-01-12,Catalogo oficial,14293.640000000001,-8.0
TRX-13818,PROD-3662,2024-12-14,13.0,1639.76,16.11,12,Perdido,Cali,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-13819,PROD-1672,2025-10-27,14.0,1484.42,22.84,22,Entregado,Bogotá,App,Laptops,1366.0,957.19,189.0,5.0,Zona_Franca,2025-05-18,Catalogo oficial,7358.380000000001,17.0
TRX-13820,PROD-2802,2025-02-25,9.0,1835.99,55.16,4,Retrasado,Bucaramanga,Online,Smartphones,1431.0,1010.36,160.0,10.0,BOD-EXT-99,2024-04-27,Catalogo oficial,7375.51,-6.0
TRX-13821,PROD-2438,2024-09-26,3.0,1729.91,9.16,13,Entregado,Medellín,App,Sin especificar,1945.0,754.17,172.0,0.0,Occidente,2025-10-05,Catalogo oficial,2918.060000000001,13.0
TRX-13822,PROD-3959,2026-02-03,10.0,1989.28,17.06,17,,Barranquilla,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13823,PROD-1872,2025-07-30,5.0,373.4,87.02,6,Entregado,Cali,Online,Tablets,1151.0,1034.65,127.0,10.0,Zona_Franca,2025-08-30,Catalogo oficial,-3393.2700000000004,-4.0
TRX-13824,PROD-3572,2025-06-20,14.0,616.48,85.38,3,Devuelto,Bucaramanga,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13825,PROD-1620,2024-11-25,7.0,1276.09,38.04,13,Retrasado,Bogotá,Online,Accesorios,1698.0,166.27,190.0,5.0,Norte,2025-12-24,Catalogo oficial,7730.699999999999,8.0
TRX-13826,PROD-2686,2025-12-15,4.0,1468.76,38.06,23,En Camino,Barranquilla,App,Accesorios,1863.0,553.09,256.0,27.5,Norte,2025-03-19,Catalogo oficial,3624.62,-4.5
TRX-13827,PROD-3523,2025-01-12,7.0,1073.86,93.97,3,Retrasado,Cali,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-13828,PROD-3812,2025-05-19,8.0,157.12,53.06,26,Retrasado,Ventas_Web,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-13829,PROD-2812,2025-02-13,13.0,1684.77,7.45,20,,Medellín,App,Smartphones,449.0,1339.05,145.0,0.0,Occidente,2025-03-06,Catalogo oficial,4486.91,20.0
TRX-13830,PROD-1889,2025-10-01,10.0,1922.14,60.13,9,En Camino,Cali,Online,Laptops,232.0,1152.01,170.0,5.0,Norte,2025-03-20,Catalogo oficial,7641.170000000002,4.0
TRX-13831,PROD-1355,2024-10-12,14.0,816.98,61.75,23,,Cali,WhatsApp,Smartphones,1293.0,1305.85,270.0,10.0,Occidente,2026-01-31,Catalogo oficial,-6905.929999999997,13.0
TRX-13832,PROD-1411,2024-11-25,10.0,457.38,79.85,4,En Camino,Medellín,App,Sin especificar,98.0,69.84,217.0,3.0,Sur,2025-03-30,Catalogo oficial,3795.55,1.0
TRX-13833,PROD-1573,2025-07-08,4.0,48.43,95.42,2,Devuelto,Medellín,App,Tablets,181.0,564.36,294.0,27.5,Sur,2026-01-20,Catalogo oficial,-2159.1400000000003,-25.5
TRX-13834,PROD-1504,2024-12-12,5.0,482.23,38.8,5,Perdido,Medellín,Online,Smartphones,1588.0,1065.89,174.0,5.0,Norte,2025-10-12,Catalogo oficial,-2957.100000000001,0.0
TRX-13835,PROD-3414,2025-04-07,11.0,1402.84,46.59,8,Retrasado,Barranquilla,Físico,Tablets,1707.0,1317.88,139.0,10.0,Zona_Franca,2024-09-17,Catalogo oficial,887.9699999999993,-2.0
TRX-13836,PROD-3990,2025-10-09,3.0,1824.06,68.77,2,Retrasado,Cali,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-13837,PROD-2572,2024-11-30,5.0,196.09,96.89,25,Retrasado,Medellín,Físico,Laptops,1793.0,847.09,199.0,3.0,Norte,2025-08-27,Catalogo oficial,-3351.8900000000003,22.0
TRX-13838,PROD-2439,2025-03-27,8.0,1110.99,89.63,5,Retrasado,Barranquilla,App,Smartphones,420.0,1373.56,151.0,3.0,BOD-EXT-99,2024-03-11,Catalogo oficial,-2190.1899999999987,2.0
TRX-13839,PROD-2758,2025-03-08,3.0,1394.11,68.37,6,Devuelto,Medellín,Físico,Smartphones,458.0,1432.3,246.0,27.5,Norte,2024-03-26,Catalogo oficial,-182.9399999999996,-21.5
TRX-13840,PROD-2288,2025-04-15,14.0,560.0,51.93,7,Retrasado,Bogotá,Físico,Accesorios,1795.0,1075.55,164.0,10.0,BOD-EXT-99,2024-06-11,Catalogo oficial,-7269.629999999999,-3.0
TRX-13841,PROD-1572,2026-01-27,13.0,1144.1,86.39,13,En Camino,Bogotá,Online,Laptops,97.0,705.02,151.0,5.0,Norte,2024-09-24,Catalogo oficial,5621.65,8.0
TRX-13842,PROD-2014,2025-03-05,5.0,1433.34,13.09,9,En Camino,Barranquilla,Físico,Monitores,1410.0,1474.97,275.0,27.5,BOD-EXT-99,2025-04-28,Catalogo oficial,-221.2400000000007,-18.5
TRX-13843,PROD-2134,2024-12-25,10.0,1677.06,40.83,7,Entregado,Bogotá,Físico,Smartphones,1902.0,338.87,227.0,5.0,Zona_Franca,2024-10-29,Catalogo oficial,13341.07,2.0
TRX-13844,PROD-3640,2025-05-29,1.0,910.47,6.24,4,Devuelto,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-13845,PROD-1345,2024-11-29,2.0,1498.24,21.86,5,Entregado,Bogotá,WhatsApp,Smartphones,611.0,1023.34,266.0,27.5,Norte,2024-03-28,Catalogo oficial,927.94,-22.5
TRX-13846,PROD-2016,2025-08-31,3.0,610.55,64.9,28,Retrasado,Cali,Online,Tablets,235.0,156.38,240.0,3.0,BOD-EXT-99,2024-12-29,Catalogo oficial,1297.61,25.0
